"tweet_id","dataset","major","minor","tokens_n"
"1000044458480676864","leg_follower","0","0","20"
"990050486563766272","leg_follower","0","0","22"
"989202440871464960","leg_follower","0","0","22"
"978876675709718529","leg_follower","19","1921","8"
"989192344846131200","leg_follower","0","0","9"
"984562145512783873","leg_follower","0","0","4"
"980131653535215616","leg_follower","0","0","5"
"967088661551460352","leg_follower","0","0","9"
"948646079398113283","leg_follower","0","0","6"
"989657124765609986","leg_follower","0","0","9"
"994256975310606337","leg_follower","0","0","10"
"998370816751521792","leg_follower","0","0","5"
"973902772964802561","leg_follower","0","0","9"
"969402023752892416","leg_follower","0","0","10"
"998574994811736065","leg_follower","0","0","4"
"980779154718248961","leg_follower","1","105","13"
"952951456373469184","leg_follower","0","0","22"
"997201025474973698","leg_follower","0","0","13"
"995407471664607239","leg_follower","20","2002","23"
"985616407177052160","leg_follower","0","0","15"
"996714365544890369","leg_follower","0","0","9"
"988870383657979904","leg_follower","0","0","11"
"993267489785118720","leg_follower","0","0","6"
"991845755924049920","leg_follower","6","602","15"
"985394831957680129","leg_follower","0","0","13"
"970787444336476160","leg_follower","0","0","9"
"982724069635297281","leg_follower","0","0","13"
"958063434343514114","leg_follower","0","0","20"
"950372366474981376","leg_follower","13","1302","12"
"991403098269564928","leg_follower","0","0","10"
"1002726337004560384","leg_follower","0","0","10"
"967063524806615040","leg_follower","0","0","21"
"995663690929131520","leg_follower","0","0","16"
"993573070987186178","leg_follower","0","0","8"
"952743978105036801","leg_follower","0","0","9"
"967223185442852864","leg_follower","24","2400","6"
"989505449832734720","leg_follower","2","201","25"
"989596315091980298","leg_follower","0","0","10"
"995325265755693063","leg_follower","0","0","20"
"951225796223471616","leg_follower","2","202","7"
"950175731413323776","leg_follower","0","0","8"
"997099966261686272","leg_follower","0","0","21"
"949539762875936769","leg_follower","0","0","16"
"982002940713013249","leg_follower","0","0","13"
"968973951820091393","leg_follower","2","207","24"
"984525733094678528","leg_follower","0","0","17"
"989176588800491520","leg_follower","0","0","5"
"987693697637773313","leg_follower","0","0","8"
"996245649875263488","leg_follower","0","0","9"
"951172021647564801","leg_follower","0","0","14"
"972158525332897793","leg_follower","2","207","25"
"955824648092028928","leg_follower","8","806","12"
"992428076943466503","leg_follower","0","0","6"
"965111609361424385","leg_follower","0","0","5"
"990363936552697857","leg_follower","9","900","17"
"976509253727944709","leg_follower","0","0","12"
"958758155319762945","leg_follower","10","1005","12"
"990693757086466053","leg_follower","2","201","8"
"961997146022178817","leg_follower","0","0","17"
"988821058903068673","leg_follower","12","1210","20"
"999183383417835520","leg_follower","0","0","17"
"999832279039053827","leg_follower","0","0","12"
"991441182524833793","leg_follower","0","0","5"
"980185309840322563","leg_follower","0","0","11"
"967229077718433792","leg_follower","0","0","8"
"994861093850886146","leg_follower","0","0","7"
"999710166034591745","leg_follower","0","0","6"
"990351717580632071","leg_follower","0","0","14"
"996826839086764032","leg_follower","0","0","14"
"1000837826165051393","leg_follower","0","0","10"
"991527540589285376","leg_follower","0","0","5"
"975808627045994503","leg_follower","0","0","22"
"970256363128524800","leg_follower","0","0","11"
"972292856273690625","leg_follower","0","0","10"
"970662312423100417","leg_follower","0","0","16"
"996366715406684160","leg_follower","0","0","11"
"1005494310870179840","leg_follower","0","0","5"
"979566596770357249","leg_follower","20","2010","18"
"994910502164852736","leg_follower","20","2012","12"
"994191843956060160","leg_follower","20","2012","15"
"968291136904216579","leg_follower","24","2400","7"
"982244493461106690","leg_follower","0","0","5"
"969005847161462784","leg_follower","0","0","21"
"993177147270410245","leg_follower","0","0","7"
"988219793420488704","leg_follower","12","1204","21"
"961963510602387456","leg_follower","0","0","4"
"996452658826436610","leg_follower","9","900","24"
"983139177511489536","leg_follower","12","1227","12"
"992597766537916416","leg_follower","0","0","7"
"969689397099679744","leg_follower","20","2002","14"
"965408241743286278","leg_follower","0","0","11"
"992775501411442689","leg_follower","0","0","7"
"992501321969303552","leg_follower","0","0","9"
"994122280157364224","leg_follower","20","2012","8"
"957779455380000768","leg_follower","0","0","22"
"990781027986493445","leg_follower","0","0","13"
"953983497567457280","leg_follower","24","2400","15"
"973702942019768320","leg_follower","20","2005","16"
"994255973702238210","leg_follower","0","0","26"
"948383110579851269","leg_follower","0","0","4"
"989905786519236610","leg_follower","6","699","17"
"954838009580580864","leg_follower","9","900","9"
"994680122023337984","leg_follower","0","0","14"
"983288294090989568","leg_follower","20","2002","9"
"996257471365894144","leg_follower","0","0","10"
"959068522147139585","leg_follower","24","2400","18"
"978207934248189953","leg_follower","0","0","12"
"978926334293393409","leg_follower","0","0","12"
"999389899777331201","leg_follower","0","0","25"
"974139029569622016","leg_follower","0","0","6"
"960315170265419776","leg_follower","0","0","24"
"956565293932957699","leg_follower","0","0","9"
"984217563994390528","leg_follower","0","0","14"
"962821198215303168","leg_follower","0","0","8"
"995051918459203584","leg_follower","14","1402","16"
"987961265669722112","leg_follower","2","201","11"
"1002501003877511169","leg_follower","0","0","20"
"950791547045412864","leg_follower","0","0","15"
"950928532309409797","leg_follower","0","0","9"
"960012078764367873","leg_follower","0","0","13"
"984608271003672576","leg_follower","0","0","4"
"997521607798046720","leg_follower","0","0","6"
"975465838106087424","leg_follower","0","0","17"
"1001563058265907200","leg_follower","24","2400","16"
"977656830808772609","leg_follower","24","2400","12"
"988035021637345280","leg_follower","0","0","16"
"992954519972712448","leg_follower","0","0","25"
"980875716605726722","leg_follower","0","0","9"
"997493902008610816","leg_follower","25","2502","25"
"969714914670600195","leg_follower","0","0","5"
"999286388548882432","leg_follower","20","2012","18"
"957001618167386112","leg_follower","0","0","8"
"950756468160122880","leg_follower","0","0","20"
"997551151888318464","leg_follower","4","400","16"
"1003645643447926784","leg_follower","0","0","10"
"967242335229792261","leg_follower","25","2502","7"
"995093247952281600","leg_follower","0","0","9"
"981323158585098242","leg_follower","15","1520","12"
"994624650884927491","leg_follower","0","0","4"
"959176011131764738","leg_follower","19","1925","11"
"977637368718032898","leg_follower","0","0","9"
"973971397700616193","leg_follower","24","2400","10"
"957010554048139265","leg_follower","0","0","7"
"1005456861758308352","leg_follower","20","2002","21"
"967074428948533248","leg_follower","0","0","26"
"971808752486768640","leg_follower","0","0","17"
"983033796915163136","leg_follower","2","207","18"
"948793930539085824","leg_follower","0","0","4"
"1006229574655664128","leg_follower","0","0","10"
"973132252413558784","leg_follower","6","607","17"
"961030065583808513","leg_follower","20","2012","19"
"982326360684290048","leg_follower","0","0","5"
"989384157829607425","leg_follower","0","0","12"
"991773712138620928","leg_follower","0","0","4"
"995832279267192833","leg_follower","20","2002","15"
"948726958879379462","leg_follower","0","0","8"
"961793033229488128","leg_follower","0","0","11"
"987682978737344513","leg_follower","20","2005","13"
"985385615058321408","leg_follower","16","1619","16"
"1002992625186680832","leg_follower","0","0","9"
"977569212628590593","leg_follower","0","0","14"
"964333323412803584","leg_follower","0","0","11"
"996589828249661445","leg_follower","0","0","20"
"954529603762180097","leg_follower","0","0","4"
"963402234162794497","leg_follower","0","0","14"
"988539774385319936","leg_follower","20","2012","25"
"970116177392558080","leg_follower","20","2012","14"
"997205398246453249","leg_follower","0","0","13"
"966617877947170816","leg_follower","3","398","15"
"957825332152807425","leg_follower","23","2300","24"
"952217760653828097","leg_follower","0","0","16"
"990494411959267329","leg_follower","25","2502","17"
"998985979875725314","leg_follower","12","1200","6"
"977731546600763392","leg_follower","25","2502","10"
"983397744269197312","leg_follower","0","0","5"
"984089479714451456","leg_follower","20","2012","10"
"948992152201084928","leg_follower","0","0","8"
"997848004441894913","leg_follower","0","0","6"
"971183891133489157","leg_follower","20","2012","11"
"989195488720244737","leg_follower","0","0","6"
"995513806557036546","leg_follower","0","0","9"
"968645544745644032","leg_follower","0","0","24"
"970157994624380928","leg_follower","0","0","19"
"1003438786020339718","leg_follower","20","2010","12"
"952812725381378048","leg_follower","0","0","8"
"965437654899699714","leg_follower","0","0","16"
"969954820886024192","leg_follower","24","2400","21"
"992894924621336577","leg_follower","0","0","7"
"980829689420894211","leg_follower","20","2012","22"
"952253197933936640","leg_follower","0","0","11"
"975174945117560832","leg_follower","24","2400","21"
"948537244415127552","leg_follower","0","0","20"
"967830331071107072","leg_follower","0","0","18"
"982750189730623488","leg_follower","0","0","14"
"953995269758005250","leg_follower","0","0","9"
"966162163399254016","leg_follower","20","2012","18"
"956840468385599489","leg_follower","0","0","9"
"994458930498568192","leg_follower","0","0","5"
"987138168129400832","leg_follower","0","0","13"
"997890913639710721","leg_follower","0","0","11"
"973382530689777664","leg_follower","0","0","9"
"985526485896265728","leg_follower","0","0","11"
"993063640977862656","leg_follower","0","0","20"
"951286858360807425","leg_follower","0","0","12"
"972412069978001408","leg_follower","13","1304","19"
"988879173031743489","leg_follower","0","0","5"
"983932141712142337","leg_follower","0","0","5"
"973706498281897987","leg_follower","0","0","8"
"984139218833297408","leg_follower","0","0","8"
"954192212597903360","leg_follower","24","2400","23"
"1002379754257960961","leg_follower","0","0","22"
"965754383173431296","leg_follower","10","1002","13"
"979033761286426624","leg_follower","0","0","9"
"957656559705841665","leg_follower","0","0","10"
"958401440480989184","leg_follower","0","0","5"
"956907563609677824","leg_follower","0","0","15"
"979131824474599424","leg_follower","20","2012","17"
"968691723168813056","leg_follower","15","1520","14"
"999048079780151297","leg_follower","23","2300","21"
"975435272488759296","leg_follower","0","0","12"
"970412987969351681","leg_follower","0","0","10"
"1003770664883511296","leg_follower","12","1205","12"
"982680483317231616","leg_follower","0","0","6"
"967922797208010752","leg_follower","0","0","12"
"980452567334445057","leg_follower","0","0","14"
"950540619155410944","leg_follower","9","900","16"
"992463723578048512","leg_follower","0","0","18"
"998388533856538625","leg_follower","25","2501","20"
"978099728024993793","leg_follower","25","2502","13"
"977656410988339200","leg_follower","25","2502","8"
"984234513990541312","leg_follower","0","0","11"
"999351476232380416","leg_follower","0","0","17"
"961799586963775488","leg_follower","2","201","15"
"977317348775514118","leg_follower","0","0","21"
"995004546740088833","leg_follower","0","0","21"
"999689428829286402","leg_follower","24","2400","22"
"954861976768991233","leg_follower","0","0","19"
"998203335369994241","leg_follower","24","2400","22"
"984971627741024257","leg_follower","0","0","6"
"971853995873484800","leg_follower","0","0","16"
"970888730075541505","leg_follower","0","0","6"
"962496890137870337","leg_follower","17","1701","21"
"967067053747200001","leg_follower","25","2502","19"
"982819470975500288","leg_follower","0","0","4"
"985343927329935360","leg_follower","0","0","4"
"964336743750258688","leg_follower","0","0","17"
"969083611814051840","leg_follower","0","0","6"
"977663590554419200","leg_follower","0","0","16"
"1001523067594526720","leg_follower","0","0","7"
"993923463529218048","leg_follower","0","0","22"
"954438993428471808","leg_follower","0","0","10"
